Sales_ID,Sales_Date,Customer_Name,Gender,Country,Category,Product,Quantity,Unit_Price,Payment method
S11440,2025-05-13,Aisha Bello,Female,Nigeria,Electronics,Laptop,6,450000,Card
S11441,2025-12-03,Hauwa Sule,Male,South Africa,Groceries,Cereal,5,9500,Cash
S11442,2025-05-12,Anthony Brown,Female,Nigeria,Electronics,Headphones,3,45000,Bank Transfer
S11443,2025-05-05,Samuel Obi,Male,Kenya,Electronics,Tablet,3,180000,Bank Transfer
S11444,2025-01-16,Grace Musa,Female,Nigeria,Groceries,Cereal,7,9500,Cash
S11445,2025-08-27,Aisha Bello,Male,Ghana,Groceries,Cooking Oil,10,32000,Mobile Money
S11446,2025-10-17,Anthony Brown,Male,South Africa,Clothing,Jeans,3,28000,Mobile Money
S11447,2025-01-11,Grace Musa,Male,Nigeria,Groceries,Cooking Oil,7,32000,Cash
S11448,2025-08-28,David Okoro,Female,United States,Furniture,Desk,5,150000,Mobile Money
S11449,2025-04-22,Hauwa Sule,Male,Kenya,Clothing,Sneakers,4,55000,Bank Transfer
S11450,2025-04-18,Emeka Nwosu,Female,United Kingdom,Furniture,Table,8,120000,Bank Transfer
S11451,2025-08-21,Michael James,Female,South Africa,Electronics,Smartphone,6,280000,Card
S11452,2025-03-01,Joy Emmanuel,Female,United States,Furniture,Office Chair,2,95000,Bank Transfer
S11453,2025-06-16,Anthony Brown,Female,United States,Furniture,Desk,4,150000,Cash
S11454,2025-12-10,Esther Eze,Female,Nigeria,Groceries,Sugar,9,18000,Bank Transfer
S11455,2025-11-20,Sarah Ahmed,Female,South Africa,Groceries,Sugar,7,18000,Bank Transfer
S11456,2025-03-12,Samuel Obi,Female,United States,Electronics,Tablet,1,180000,Bank Transfer
S11457,2025-11-15,Ruth Adams,Male,United Kingdom,Furniture,Table,4,120000,Cash
S11458,2025-12-19,Aisha Bello,Female,Nigeria,Groceries,Cooking Oil,6,32000,Bank Transfer
S11459,2025-07-12,Esther Eze,Female,United Kingdom,Electronics,Laptop,4,450000,Card
S11460,2025-03-08,Ibrahim Yusuf,Female,Kenya,Furniture,Desk,7,150000,Card
S11461,2025-07-19,Aisha Bello,Male,United Kingdom,Clothing,T-Shirt,7,12000,Mobile Money
S11462,2025-10-24,Michael James,Male,Ghana,Electronics,Smartphone,4,280000,Cash
S11463,2025-11-10,Sarah Ahmed,Male,United States,Groceries,Rice,5,85000,Cash
S11464,2025-03-31,Peter Osei,Male,Nigeria,Electronics,Laptop,9,450000,Card
S11465,2025-09-15,Emeka Nwosu,Female,Kenya,Electronics,Headphones,7,45000,Cash
S11466,2025-11-08,Esther Eze,Male,Kenya,Groceries,Sugar,10,18000,Mobile Money
S11467,2025-01-19,Grace Musa,Male,South Africa,Furniture,Bookshelf,9,85000,Bank Transfer
S11468,2025-04-20,Samuel Obi,Female,Nigeria,Furniture,Bookshelf,8,85000,Mobile Money
S11469,2025-05-29,Samuel Obi,Male,South Africa,Groceries,Rice,4,85000,Mobile Money
S11470,2025-11-01,Michael James,Female,Ghana,Groceries,Cereal,2,9500,Cash
S11471,2025-10-04,Ruth Adams,Male,Nigeria,Clothing,Jeans,3,28000,Mobile Money
S11472,2025-07-29,Anthony Brown,Female,South Africa,Furniture,Desk,5,150000,Bank Transfer
S11473,2025-02-20,Ruth Adams,Female,Nigeria,Clothing,T-Shirt,5,12000,Card
S11474,2025-08-01,Samuel Obi,Female,South Africa,Furniture,Table,8,120000,Cash
S11475,2025-11-04,Sarah Ahmed,Male,Nigeria,Electronics,Headphones,3,45000,Cash
S11476,2025-10-30,Daniel Adeyemi,Male,South Africa,Clothing,Jeans,8,28000,Card
S11477,2025-01-17,Sarah Ahmed,Male,Kenya,Furniture,Desk,2,150000,Mobile Money
S11478,2025-09-29,Blessing Okafor,Female,United Kingdom,Groceries,Sugar,3,18000,Card
S11479,2025-05-28,Hauwa Sule,,South Africa,Groceries,Cooking Oil,8,32000,Card
S11480,2025-02-06,Hauwa Sule,Female,Nigeria,Groceries,Cooking Oil,6,32000,Mobile Money
S11481,2025-02-18,Grace Musa,Male,Kenya,Clothing,Jeans,4,28000,Card
S11482,2025-08-25,Daniel Adeyemi,Male,United Kingdom,Electronics,Headphones,8,45000,Card
S11483,2025-01-12,John Williams,Male,Ghana,Electronics,Tablet,5,180000,Bank Transfer
S11484,2025-07-11,Emeka Nwosu,Female,Kenya,Furniture,Bookshelf,9,85000,Card
S11485,2025-10-01,Esther Eze,Female,Ghana,Electronics,Smartphone,5,280000,Cash
S11486,2025-01-23,Ruth Adams,Female,United States,Clothing,Jacket,10,70000,Mobile Money
S11487,2025-01-18,Samuel Obi,Male,Nigeria,Clothing,Jeans,10,28000,Card
S11488,2025-08-08,Aisha Bello,Female,Nigeria,Clothing,Jeans,1,28000,Card
S11489,2025-08-07,Blessing Okafor,Female,United Kingdom,Furniture,Table,2,120000,Card
S11490,2025-08-02,Anthony Brown,Female,Kenya,Furniture,Table,9,120000,Bank Transfer
S11491,2025-03-01,Fatima Ibrahim,Male,South Africa,Electronics,Smartphone,9,280000,Mobile Money
S11492,2025-11-21,Victor Chukwu,Female,United States,Furniture,Bookshelf,6,85000,Card
S11493,2025-04-29,John Williams,Female,Ghana,Electronics,Tablet,10,180000,Card
S11494,2025-08-03,Aisha Bello,Male,South Africa,Furniture,Bookshelf,6,85000,Card
S11495,2025-02-28,Daniel Adeyemi,Female,Kenya,Electronics,Tablet,9,180000,Cash
S11496,2025-09-16,Anthony Brown,Female,Nigeria,Groceries,Rice,5,85000,Bank Transfer
S11497,2025-02-09,Emeka Nwosu,Female,South Africa,Electronics,Laptop,3,450000,Mobile Money
S11498,2025-02-07,Aisha Bello,Male,United States,Electronics,Laptop,3,450000,Card
S11499,2025-10-30,David Okoro,Female,United States,Electronics,Headphones,1,45000,Bank Transfer
S11500,2025-03-31,Emeka Nwosu,Male,Kenya,Electronics,Tablet,6,180000,Card
